-14.161513	8.280316	22.670300
-23.720985	-2.427436	44.106359
-25.795603	7.367022	42.855541
-14.325169	-2.443496	44.988444
1.707248	-37.970723	-27.322488
1.755419	-37.931650	-27.412510
1.777401	-37.414632	-27.275179
-22.781132	3.159985	46.178218
-20.297695	6.944706	39.709740
-20.473900	8.009624	38.117253
-22.882840	-6.282047	41.501531
-21.636363	-5.759139	40.982181
-22.020509	-4.762574	41.788010
-23.468339	-5.165991	41.896438
-22.377059	-4.494250	40.175193
-22.810716	-6.110173	39.619448
-23.799976	-5.286932	40.105440
-22.338144	-5.083290	38.854175
-22.898067	-3.596918	39.090625
-23.791129	-4.567978	38.495992
-23.376182	-3.331122	37.522729
-23.193198	-1.869402	56.451350
-22.447632	-0.874712	56.874497
-22.059980	-1.346480	55.611703
-23.792314	-0.685009	56.167203
-22.628688	-0.069453	55.634607
-23.096527	-3.049750	53.558629
-21.302401	-10.335138	54.980213
-21.924751	-11.193201	55.456770
-20.182886	-12.051457	53.451764
-10.428708	-28.923269	40.937121
-19.982006	-5.375025	38.786697
-20.595802	10.804212	40.646918
-7.110546	-27.175641	37.336466
-10.265362	-14.373304	42.095141
-10.051520	-14.553607	41.790061
-23.799375	1.122604	47.761334
-23.157366	0.954096	47.849695
-23.039087	-12.512338	40.088454
-23.559284	-9.003680	31.823175
-23.689965	9.136544	41.513206
-15.869955	-4.507644	44.454630
-14.996417	-3.465562	44.479786
-22.937845	-3.244081	41.617507
-23.062344	9.988338	40.832763
-22.699984	9.674043	41.176805
-19.601683	-12.693569	52.385097
-25.657915	-6.517900	37.147216
-25.535732	-6.696055	38.328570
-24.833374	-7.055313	37.699710
-22.946035	-4.027190	44.063208
-19.574432	-8.243034	47.406665
-20.134392	-7.411599	47.982660
-23.665630	-1.241076	46.012282
-26.058021	-11.389991	30.135991
-22.785657	-5.146638	53.589124
-20.640513	-9.942443	56.479186
-23.030182	-3.920622	55.539538
-21.247402	-11.321404	56.672434
-20.429221	-11.102667	55.877447
-21.601100	-9.915635	47.057956
-26.802681	7.278297	41.544192
-29.471541	13.417135	34.181743
-23.933525	-0.610124	51.751358
-23.808861	1.179615	53.653846
-25.044233	2.026392	53.406869
-23.843493	2.704493	53.604254
-24.611959	1.874155	52.221300
-23.445925	2.609323	52.370793
-24.713888	3.286767	52.454225
-23.682601	-10.510324	42.077878
-23.230912	-10.977524	44.297234
-23.544957	-10.419627	43.590180
-23.477852	-11.595251	42.781716
-13.972920	7.987869	23.022995
-23.239556	-12.239384	39.312401
-10.164704	-28.640509	39.153488
-9.318219	-29.620777	39.669627
-13.688186	-1.952459	44.768018
-19.550726	-13.459629	52.923144
-23.625546	-9.001491	32.585471
-20.460375	-9.456905	37.258924
-19.599727	5.760756	39.551494
-26.489739	-7.242973	37.084087
-24.285271	-3.622683	40.212434
-22.087741	-7.119524	44.867883
-21.281719	-6.415615	45.730312
-21.009549	-7.751862	45.618177
-20.971827	-8.100986	44.300886
-20.225339	-7.080487	44.028128
-21.298140	-6.308492	43.878868
-18.987330	-7.817434	45.416045
-18.098494	-7.252435	46.263324
-19.096061	-6.364685	46.346777
-18.366443	-6.554544	45.057873
-21.669956	1.219994	53.035657
-24.013402	-2.322206	54.689066
-24.284721	-1.233600	53.848423
-21.435879	-11.390716	38.035752
-21.204854	-11.924870	38.727853
-21.020889	-11.791501	37.433638
-23.523502	-10.267312	39.485546
-19.864391	-5.453590	45.011809
-23.245942	0.546484	52.204429
-22.876287	-1.291018	53.238579
-21.825284	-10.068789	56.486566
-23.435767	-4.166608	52.437031
-22.392558	-4.767866	51.807038
-23.125311	-5.459481	52.096637
-23.752221	0.751565	49.317323
-11.485869	-29.374641	40.023590
-10.642761	-30.426067	40.307403
