-9.015069	-18.709675	-11.285416
-9.526116	-11.406199	-18.228971
-0.523376	-12.865875	-5.610686
-14.279240	-12.757488	-1.163758
-15.190862	-12.808159	-2.320533
-18.671942	-16.675130	27.019151
-15.427866	-22.003104	30.145658
-15.820778	-20.860033	29.410708
-25.616884	-24.135110	-3.303779
-25.015178	-24.452475	-3.491669
-24.518994	-24.016374	-3.940256
-23.636674	-23.789936	-4.376413
-13.325698	-11.407959	3.891872
-13.144890	-11.858707	4.456143
-13.172567	-12.168349	3.717206
-46.237101	-13.475222	-15.713234
-50.136910	-11.925222	-7.641918
-49.586290	-11.514133	-7.224686
-49.661451	-12.272790	-7.123342
-48.733596	-11.806477	-12.002111
0.359800	-27.077507	23.405672
1.559872	-25.178935	22.943520
1.375765	-26.507988	22.504161
0.424903	-25.491350	22.104088
0.107934	-25.519907	23.514956
0.815262	-26.244541	24.380821
2.932279	-26.182704	25.272812
2.782928	-26.287933	23.680089
1.321722	-24.927683	24.551773
1.542691	-25.471410	26.202983
1.708785	-27.896258	26.812038
1.503786	-26.976174	27.444780
0.433064	-28.011846	25.567923
1.557784	-27.823621	24.804287
-4.582466	-27.109260	23.609084
-6.503660	-29.307733	28.844894
-6.051130	-28.974965	27.815161
12.283486	-8.796988	18.782889
-10.973914	-30.134756	38.250051
-10.523722	-29.163634	37.558252
-10.227745	-31.198939	38.218023
-9.310521	-30.299304	38.286883
-0.130726	-26.628953	27.617731
-9.291680	-15.504575	40.735831
-40.265994	-16.565155	-11.734294
-46.197217	-19.610773	-11.911499
-47.758836	-15.803991	-15.409071
-18.918620	-18.400526	-3.742407
-18.766171	-18.198205	-3.578918
-19.787448	-20.344566	-7.111309
-8.589160	-15.965547	-5.443201
-4.314779	-13.648751	-8.670092
-4.316219	-13.647259	-8.671444
-4.519236	-24.619245	33.021169
-3.203525	-24.827579	33.115473
-4.176080	-25.841178	33.542937
-3.674581	-25.915070	32.015602
-1.529144	-26.692093	30.519861
-48.693717	-16.840634	-14.830459
-50.733052	-14.947770	-8.949772
-51.429669	-14.572903	-9.654333
-48.721450	-18.884568	-10.456676
1.999667	-8.621811	-14.075885
-25.286126	-11.061912	27.795652
-37.538081	-14.255863	-8.887203
-36.729366	-14.268311	-8.873196
-43.693345	-18.095339	-11.101305
-21.684915	-8.197103	28.447234
-22.355207	-8.939074	27.396406
-22.001435	-9.459712	27.688505
-22.998064	-9.062521	29.262300
-33.443337	-16.001662	-6.133402
-33.045705	-15.703093	-6.810104
-34.056274	-15.102479	-6.960804
-34.838087	-15.790494	-6.546014
-34.176455	-16.145797	-7.267210
-14.014692	-12.779945	1.775262
-14.668101	-19.451211	23.485545
-49.201255	-17.560789	-10.924470
-42.162750	-13.928344	-10.580390
-42.411212	-15.207262	-8.637932
-42.540850	-14.433614	-8.173285
-43.620580	-14.907426	-8.647791
-43.093766	-13.277921	-9.928814
-43.625276	-14.094823	-10.704126
-44.293739	-13.547591	-10.006866
-42.253847	-21.032693	-7.931026
-35.488329	-14.501080	-8.709721
-20.279739	-20.093351	-6.246497
-10.295354	-16.562165	-2.599991
-3.446997	-25.783058	20.585606
-50.269367	-19.950979	-8.034813
-50.262092	-20.032214	-7.985702
-42.630486	-17.451647	-14.764213
-43.255939	-17.512076	-15.237944
-43.181318	-16.880013	-14.774566
-47.673227	-14.759091	-15.155880
-28.584554	-23.825342	5.672865
-18.777101	-16.312707	27.212447
-15.278487	-21.045244	30.731962
-16.055460	-21.301275	30.787956
-15.854523	-22.621469	27.198313
-16.324285	-21.694641	27.493978
-16.420446	-19.690365	25.236015
-17.540809	-20.154582	25.020311
-16.266532	-21.716072	24.623563
-15.861882	-20.605618	24.408114
-17.426383	-21.154012	24.132978
-16.965828	-20.028929	23.748659
